x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7
152.888,353.004,708.791,250.407,177.586,211.488,593.430,171.679,274.036,130.010,873.772,97.832,142.001,59.971
152.402,350.362,710.599,248.252,176.644,212.801,591.643,169.895,275.406,128.626,871.653,97.605,140.304,61.627
152.370,350.123,710.406,248.479,176.210,212.889,591.234,169.674,275.042,128.910,871.549,97.611,138.156,63.453
152.906,353.072,708.733,250.493,176.278,212.810,593.699,171.907,274.394,129.767,873.361,97.694,135.360,65.593
152.529,350.387,710.749,247.982,176.106,212.947,591.415,169.722,275.530,128.569,871.210,97.566,134.035,67.017
152.566,350.668,710.813,247.968,176.070,212.757,591.798,170.102,275.420,128.717,870.066,97.425,132.192,68.391
152.917,352.940,708.647,250.560,176.940,211.815,593.924,172.038,274.165,129.830,873.878,97.725,129.245,70.558
152.610,351.024,710.515,248.081,175.921,212.767,591.105,169.526,275.052,128.924,871.390,97.530,128.653,71.205
152.827,352.070,710.393,248.144,175.966,212.629,591.735,170.070,274.998,129.049,871.244,97.612,126.146,73.058
153.008,353.534,708.539,250.683,176.619,211.843,594.226,172.346,273.684,130.355,874.496,97.678,124.271,74.595
152.840,352.044,710.490,248.197,175.826,212.781,591.654,169.983,275.557,128.407,871.771,97.556,123.130,75.471
152.739,351.648,711.203,247.498,176.065,212.604,591.683,170.035,275.500,128.587,871.135,97.444,122.105,76.334
153.035,352.865,708.378,250.612,177.045,211.233,594.106,172.031,273.773,130.060,873.709,97.582,120.043,77.994
152.592,350.575,710.181,248.469,175.761,212.860,591.914,170.307,275.121,128.731,871.588,97.476,119.296,78.662
152.806,351.579,710.203,248.467,175.473,212.999,592.177,170.437,275.430,128.566,871.738,97.489,117.464,80.369
153.041,352.765,708.415,250.614,176.596,211.348,594.014,172.115,273.513,130.449,874.368,97.701,115.363,83.027
152.474,350.301,710.733,247.965,175.523,212.729,591.877,170.201,275.246,128.699,871.454,97.422,113.933,85.561
152.584,350.542,710.863,247.961,175.351,212.862,592.345,170.499,275.613,128.447,871.273,97.442,112.355,88.213
153.247,353.824,708.569,250.531,176.771,211.132,593.709,171.916,274.300,129.665,873.467,97.691,110.147,91.523
152.655,350.622,710.792,247.848,175.531,212.525,591.742,170.005,275.555,128.462,871.635,97.427,108.504,93.949
152.492,350.200,710.223,248.464,175.092,212.922,591.610,169.867,275.113,128.780,872.090,97.424,106.727,96.524
152.968,352.116,708.291,251.008,176.354,211.421,593.781,172.029,274.538,129.371,873.642,97.544,104.861,99.263
152.812,351.334,710.387,248.270,175.191,212.846,591.521,169.795,275.445,128.449,872.181,97.547,104.102,100.577
152.732,351.070,710.355,248.190,174.718,213.231,591.482,169.778,275.124,128.667,871.717,97.449,103.045,102.331
153.201,352.772,708.411,250.871,176.357,211.306,593.879,171.861,273.740,130.107,873.839,97.553,101.661,104.434
152.927,351.657,710.394,248.500,174.807,212.948,591.763,170.046,275.256,128.554,871.852,97.432,101.157,105.364
152.693,350.823,710.116,248.568,174.974,212.928,591.774,170.048,275.054,128.682,871.556,97.450,100.280,106.828
153.270,353.577,708.575,250.661,175.974,211.563,593.866,172.012,273.975,129.762,873.040,97.444,99.026,109.090
152.810,350.931,710.278,248.401,175.132,212.564,591.757,170.068,275.560,128.452,871.409,97.331,98.470,109.978
152.522,350.232,710.151,248.492,174.339,213.442,592.628,170.765,275.496,128.234,871.125,97.304,98.127,110.734
153.229,353.436,708.314,250.980,175.930,211.550,594.063,171.909,274.189,129.416,873.949,97.550,96.494,112.971
152.906,351.368,710.545,248.141,174.658,213.001,591.385,169.739,275.173,128.452,871.854,97.346,95.211,114.872
152.873,351.532,710.368,248.178,174.686,212.807,592.182,170.332,275.152,128.453,871.976,97.416,93.033,119.001
153.246,353.682,708.178,251.381,175.576,211.602,593.466,171.343,273.425,129.825,873.157,97.460,91.833,122.141
152.821,351.446,710.446,248.229,174.718,212.654,591.686,169.982,274.975,128.386,872.336,97.516,90.788,124.521
152.756,350.934,710.515,248.189,174.837,212.348,591.363,169.686,274.520,128.825,871.584,97.471,89.733,126.965
153.397,354.281,708.251,250.492,175.673,211.601,593.610,171.603,273.474,129.635,873.812,97.633,88.399,129.491
152.941,351.601,711.631,246.696,174.746,212.539,591.587,169.961,275.554,127.888,871.665,97.531,87.709,131.177
153.093,352.558,710.536,247.910,174.814,212.498,592.464,170.567,274.784,128.504,871.814,97.487,86.653,133.105
153.083,352.748,708.178,250.650,175.186,212.014,594.870,172.545,273.706,129.254,874.140,97.629,85.682,135.085
152.873,351.427,710.782,247.594,174.577,212.875,591.493,169.671,275.077,128.243,871.879,97.529,84.936,136.538
152.760,350.981,710.164,248.109,174.842,212.210,592.172,170.406,274.542,128.660,871.856,97.480,83.926,138.822
153.379,354.289,707.986,250.984,175.161,212.014,593.736,171.669,273.664,129.353,874.209,97.810,82.636,142.575
152.832,350.850,710.700,247.649,174.505,212.627,591.838,170.187,274.780,128.308,872.000,97.664,81.413,146.713
152.981,351.624,710.281,248.182,174.525,212.681,592.341,170.503,274.851,128.332,871.928,97.658,80.415,150.110
153.082,351.812,708.136,250.510,175.551,211.522,592.910,170.924,274.110,128.972,873.369,97.642,79.076,154.085
152.879,351.218,710.787,247.468,174.623,212.362,591.961,170.073,275.037,128.167,871.554,97.718,78.313,156.489
152.879,351.737,711.172,247.007,174.909,211.997,591.689,169.789,274.517,128.513,872.230,97.581,77.158,159.739
153.389,353.398,708.034,250.490,175.355,211.428,593.272,171.085,273.906,128.965,872.887,97.459,76.439,161.628
152.756,350.561,711.107,247.069,174.450,212.746,591.859,169.844,274.640,128.413,871.348,97.534,75.788,163.906
152.961,352.086,710.493,247.725,174.297,212.573,591.724,169.872,274.862,128.179,871.614,97.513,75.229,165.663
153.358,353.075,707.966,250.460,175.509,211.090,593.732,171.607,273.933,128.965,873.582,97.617,74.375,168.077
152.848,351.259,710.794,247.253,174.204,212.631,592.105,170.096,274.628,128.311,870.944,97.543,73.860,169.859
152.971,351.109,710.391,247.703,174.794,211.871,592.071,169.975,274.844,128.145,872.035,97.550,73.468,171.067
153.493,354.105,708.273,250.042,175.821,210.768,593.633,171.246,273.548,129.233,873.194,97.612,72.646,173.226
152.907,351.505,710.190,247.999,174.170,212.462,591.890,169.864,274.726,128.339,871.738,97.611,72.526,174.302
152.960,350.986,709.691,248.494,174.721,211.850,591.992,169.815,274.033,128.773,872.534,97.683,72.009,178.383
153.465,353.619,707.885,250.340,176.020,210.260,593.651,171.320,273.264,129.355,872.679,97.514,71.249,183.095
152.807,350.560,710.018,248.168,173.410,213.457,591.540,169.404,274.396,128.602,871.085,97.537,70.568,186.431
152.863,351.044,710.170,247.885,174.182,212.275,592.458,170.231,274.620,128.441,872.222,97.733,69.828,190.319
153.437,353.010,708.100,250.091,175.925,210.144,593.711,171.355,274.074,128.785,873.312,97.645,69.019,194.669
153.036,351.194,710.190,247.801,174.058,212.376,591.907,169.692,274.763,128.374,871.661,97.681,68.574,196.799
153.132,352.380,709.823,248.243,174.481,211.692,591.610,169.639,273.968,128.962,872.457,97.713,68.032,199.640
153.449,353.349,708.102,250.037,175.279,210.871,594.139,171.759,274.214,128.793,873.861,97.904,67.674,203.101
152.734,350.374,710.288,247.736,173.993,212.365,591.946,169.869,275.035,128.032,871.703,97.634,67.398,204.237
153.190,351.604,709.834,248.203,173.836,212.181,591.590,169.598,274.549,128.567,872.159,97.554,67.036,206.143
153.363,352.472,707.879,250.152,175.609,209.917,593.915,171.416,273.552,129.379,873.779,97.743,66.847,209.114
152.876,350.626,709.803,248.089,173.757,212.126,591.756,169.679,274.618,128.513,871.639,97.582,66.541,210.538
153.013,350.775,709.391,248.632,174.418,211.354,591.851,169.733,274.779,128.478,871.568,97.576,66.078,212.880
153.475,353.191,707.828,250.111,175.539,209.711,593.091,170.801,273.911,129.113,873.620,97.764,66.068,213.978
152.961,350.941,710.574,247.262,173.697,212.124,591.528,169.448,275.305,127.902,870.897,97.529,65.874,214.850
153.338,351.997,709.423,248.651,174.083,211.532,592.351,170.084,274.746,128.401,872.274,97.546,65.373,217.477
153.647,353.650,707.700,250.360,175.117,209.863,594.335,171.740,273.556,129.527,874.048,97.810,65.006,220.415
153.077,351.085,709.718,248.159,173.160,212.544,591.868,169.685,274.689,128.555,871.537,97.497,65.101,219.376
153.272,352.037,709.477,248.289,173.867,211.567,592.183,169.929,274.661,128.642,872.707,97.717,65.079,220.733
153.640,353.830,707.669,250.177,175.100,209.737,593.976,171.451,274.088,129.156,874.583,97.770,64.907,222.034
152.955,350.533,710.667,247.014,173.062,212.328,591.765,169.542,275.026,128.258,870.974,97.519,64.626,222.533
153.574,352.804,709.784,247.905,173.713,211.323,592.346,169.955,274.850,128.523,872.387,97.684,64.488,224.327
153.600,353.861,707.783,249.965,174.412,210.321,593.289,170.697,272.927,130.248,874.002,97.687,64.031,226.449
152.897,350.695,711.112,246.554,173.120,211.962,591.626,169.476,275.323,128.032,871.946,97.705,64.313,224.791
153.251,351.619,708.682,249.164,173.277,211.767,591.894,169.666,274.893,128.507,871.411,97.555,64.028,227.169
153.463,352.917,708.049,249.737,174.450,210.006,593.518,170.844,274.339,129.179,874.049,97.752,63.606,228.235
153.051,350.742,710.777,246.975,173.032,211.921,591.893,169.657,274.595,128.853,872.291,97.676,63.863,228.517
153.298,352.085,709.733,247.852,173.215,211.496,591.958,169.685,274.912,128.559,872.782,97.598,64.306,232.091
153.311,352.229,707.834,249.869,173.714,210.712,592.718,170.322,273.960,129.594,872.874,97.686,65.139,236.133
153.034,350.946,710.374,247.319,172.718,212.073,591.620,169.350,275.323,128.334,871.882,97.492,65.625,238.531
153.329,352.732,709.380,248.268,173.080,211.443,592.049,169.823,274.613,128.867,871.980,97.493,66.381,242.518
153.353,353.049,708.290,249.286,173.885,209.974,593.356,170.827,274.465,129.091,874.081,97.744,66.967,245.108
153.079,351.125,710.703,246.846,172.615,211.839,591.227,169.171,275.008,128.499,871.074,97.471,66.881,245.661
153.325,352.320,709.832,247.855,173.036,211.275,591.994,169.773,274.971,128.603,872.859,97.671,67.448,248.537
153.685,354.715,707.452,250.137,173.554,210.456,593.475,170.799,273.831,129.504,873.217,97.680,67.881,251.344
153.236,351.636,710.439,247.074,172.220,212.081,591.192,169.113,274.932,128.662,871.535,97.576,68.740,252.803
153.366,352.474,709.712,247.906,172.977,211.057,592.553,170.173,275.074,128.528,872.684,97.715,71.007,256.634
153.506,353.638,707.611,250.028,173.914,209.648,594.305,171.558,273.831,129.635,872.990,97.676,74.572,258.343
153.161,351.470,710.250,247.340,172.115,211.953,591.382,169.263,275.098,128.578,871.979,97.806,77.838,258.976
153.286,352.248,708.534,249.357,172.877,210.813,592.329,170.029,274.772,128.770,872.995,97.782,82.723,259.809
153.508,353.830,707.654,250.081,173.847,209.446,593.423,170.975,273.852,129.533,873.999,97.928,88.254,260.741
152.835,350.819,710.579,246.999,172.515,211.184,590.881,168.937,275.151,128.466,871.441,97.634,90.461,260.746
153.039,352.094,708.491,249.165,172.642,211.004,592.150,169.855,275.012,128.664,872.800,97.961,94.124,261.838
153.068,352.493,707.504,250.361,173.180,210.201,593.573,171.038,273.700,129.782,872.964,97.805,98.167,261.599
152.848,350.789,710.418,247.265,171.896,211.969,591.267,169.111,275.338,128.338,871.713,97.826,100.219,260.166
153.158,352.341,709.667,247.906,172.742,210.936,592.630,170.269,274.909,128.756,872.879,97.925,103.618,256.525
153.079,352.658,707.782,250.183,173.475,209.789,594.146,171.491,273.623,129.831,875.020,98.077,105.767,253.034
152.831,350.924,710.174,247.420,172.367,211.406,591.645,169.451,275.667,127.974,871.511,97.698,107.213,250.072
153.142,352.779,709.131,248.418,172.794,210.741,592.783,170.301,274.814,128.832,873.036,97.877,109.105,246.442
153.044,352.155,708.045,249.999,173.888,209.120,593.823,170.996,273.722,129.749,873.308,97.851,110.630,243.201
152.745,350.473,710.619,247.019,172.376,211.237,591.344,169.206,275.033,128.578,871.614,97.835,111.627,240.643
153.075,351.706,709.448,248.067,172.985,210.515,592.320,169.841,274.711,128.845,872.053,97.626,112.878,237.883
153.279,353.266,708.194,249.745,174.144,208.954,592.946,170.316,274.071,129.408,873.173,97.732,113.961,235.331
152.846,350.696,710.038,247.503,172.259,211.729,591.633,169.384,274.896,128.585,871.500,97.592,114.112,234.509
153.264,352.499,708.461,249.297,172.803,210.766,592.226,169.808,274.712,128.922,872.536,97.713,115.514,231.299
153.262,352.610,707.725,250.233,174.018,209.005,593.221,170.516,274.316,129.170,873.762,97.771,116.055,230.012
152.817,350.500,710.315,247.306,172.491,211.177,591.811,169.469,275.108,128.414,871.344,97.674,116.782,227.668
153.120,352.439,709.629,248.002,172.796,210.787,591.818,169.453,274.551,128.986,872.237,97.662,118.048,222.190
153.135,352.596,707.953,249.994,173.393,209.936,592.906,170.404,274.326,129.170,873.273,97.820,119.475,217.777
152.688,350.140,710.544,247.121,172.013,211.937,591.500,169.233,274.943,128.587,870.693,97.618,121.463,213.069
153.216,352.731,709.193,248.274,173.075,210.530,592.198,169.735,274.997,128.366,872.922,97.800,123.489,208.311
153.180,352.853,707.667,250.028,173.739,209.504,593.064,170.513,274.358,129.159,873.161,97.750,125.626,203.476
152.734,350.009,710.733,246.762,172.272,211.632,590.970,168.892,275.240,128.359,871.428,97.554,126.450,201.306
153.035,351.831,709.474,248.014,173.024,210.590,591.240,169.176,274.790,128.738,872.613,97.739,128.279,197.367
153.155,352.170,707.963,249.916,173.290,210.166,593.144,170.432,274.455,128.923,872.857,97.716,129.739,194.186
152.932,351.106,710.216,247.442,171.557,212.560,591.916,169.606,275.562,128.088,871.122,97.594,131.075,191.155
153.127,351.969,709.475,248.032,172.404,211.288,592.596,170.171,274.608,128.815,872.591,97.733,132.686,187.513
153.100,351.901,708.378,249.543,173.887,209.161,593.064,170.460,274.477,128.969,873.031,97.738,134.193,184.254
152.844,350.396,710.588,246.905,171.875,211.937,590.949,168.902,275.766,127.765,872.111,97.632,134.816,183.078
152.953,350.891,709.510,248.153,173.340,209.827,592.949,170.505,274.924,128.689,872.456,97.650,136.181,180.188
153.052,352.002,707.964,249.883,173.075,210.195,592.722,170.190,274.065,129.317,873.897,97.828,137.405,177.686
152.880,350.688,710.218,247.316,171.816,211.951,591.967,169.749,275.600,128.002,871.472,97.662,138.530,175.741
152.936,351.220,707.883,249.766,172.244,211.185,592.549,170.199,274.737,128.799,873.014,97.658,139.252,174.231
153.125,352.502,707.682,250.403,173.599,209.353,592.885,170.362,274.578,128.841,873.353,97.755,140.243,171.874
152.732,349.934,710.253,247.429,171.876,211.678,591.368,169.340,275.500,128.105,870.917,97.591,140.830,170.939
152.845,351.141,709.285,248.489,172.018,211.400,592.166,169.897,274.622,128.965,871.784,97.643,142.303,167.823
153.274,352.606,708.085,249.942,173.259,209.636,593.472,171.026,274.789,128.726,872.971,97.720,143.136,166.330
152.553,349.199,710.367,247.202,171.560,211.889,591.338,169.337,275.153,128.474,871.102,97.634,143.719,165.080
152.956,351.221,708.835,249.038,172.035,211.148,592.738,170.367,275.325,128.399,873.003,97.707,144.389,163.545
153.108,351.657,707.949,250.051,173.172,209.536,593.078,170.605,274.661,128.847,873.207,97.717,145.440,161.479
152.889,350.643,710.168,247.334,171.343,211.917,590.752,168.769,275.280,128.437,871.177,97.609,145.920,160.749
153.043,351.521,708.494,249.433,172.056,210.936,592.208,169.944,274.694,128.819,872.697,97.706,146.160,160.324
153.252,352.504,708.042,249.860,172.494,210.397,592.923,170.427,274.561,128.955,873.562,97.818,146.863,158.892
152.863,350.567,710.289,247.548,171.369,211.883,591.208,169.153,275.211,128.406,871.473,97.606,147.512,157.856
153.099,351.892,708.507,249.315,171.907,211.004,592.670,170.173,275.163,128.528,872.419,97.649,148.180,156.329
153.224,352.863,707.867,249.959,172.801,209.716,594.318,171.604,273.845,129.514,873.798,97.842,149.036,154.182
152.879,350.740,709.733,248.177,171.593,211.235,592.012,169.712,275.102,128.618,871.359,97.496,150.879,152.192
152.868,351.068,707.935,250.040,172.666,209.808,592.927,170.429,274.260,129.251,873.080,97.628,153.462,149.075
153.056,352.124,707.710,250.100,172.386,209.993,594.405,171.582,274.095,129.310,873.770,97.621,155.570,146.862
152.870,350.819,709.416,248.413,171.875,210.874,591.718,169.423,275.135,128.522,872.097,97.530,157.907,144.311
152.918,351.207,708.040,249.900,172.673,209.599,592.858,170.455,274.553,129.022,872.913,97.593,160.475,141.431
153.088,352.402,707.615,250.075,172.836,209.383,593.833,171.197,274.184,129.385,873.949,97.470,162.401,139.442
153.010,351.504,709.585,247.955,171.448,211.731,591.739,169.387,275.528,128.232,871.382,97.386,163.775,138.074
152.932,351.565,707.649,250.295,172.144,210.461,592.877,170.431,274.709,128.920,872.797,97.305,165.805,135.739
153.000,351.942,708.064,249.726,172.769,209.832,593.751,171.276,273.677,129.685,873.786,97.448,167.323,134.192
152.487,348.847,710.239,247.404,172.260,210.709,591.855,169.559,275.171,128.571,871.278,97.335,168.601,132.864
153.026,351.875,708.041,249.960,172.345,210.586,593.248,170.782,275.347,128.386,873.125,97.404,169.969,131.590
153.295,353.170,707.760,249.967,172.850,210.014,593.808,171.229,274.376,129.247,873.178,97.310,171.467,129.916
152.822,350.891,710.574,247.269,171.880,211.359,591.799,169.582,275.296,128.461,871.147,97.260,172.012,129.065
152.873,351.348,708.540,249.334,172.842,210.018,593.645,171.096,275.017,128.679,873.182,97.278,175.256,126.269
153.132,352.603,707.763,250.084,172.993,209.686,593.068,170.628,275.101,128.656,874.330,97.320,178.814,124.586
152.690,350.144,710.659,247.325,172.545,210.753,591.952,169.678,275.347,128.408,872.540,97.274,181.414,123.626
152.921,351.291,708.337,249.456,172.521,210.592,592.736,170.307,274.554,129.200,873.016,97.238,185.508,121.968
153.162,352.556,708.277,249.541,172.923,210.107,593.576,171.003,274.851,128.756,873.417,97.258,188.586,120.936
152.601,349.665,710.265,247.719,172.132,211.346,591.334,169.141,275.577,128.252,872.012,97.261,191.255,120.245
153.064,352.076,708.609,249.068,173.080,210.211,592.919,170.438,274.465,129.304,872.963,97.193,194.062,119.354
153.084,352.386,707.915,249.831,173.295,209.845,593.149,170.671,274.389,129.242,873.788,97.261,196.083,118.841
152.698,350.622,710.388,247.531,172.579,211.222,592.056,170.043,275.381,128.477,871.279,97.144,198.084,118.494
152.968,352.171,708.498,249.249,173.430,209.926,592.979,170.458,274.652,129.068,873.208,97.243,200.305,118.099
153.088,352.632,707.839,250.245,173.297,210.347,593.564,171.107,274.446,129.298,873.483,97.189,202.399,117.446
152.729,350.666,710.404,247.522,172.987,210.947,592.019,169.700,275.004,128.897,871.660,97.178,202.313,117.185
152.988,351.941,708.008,249.695,173.234,210.552,593.078,170.502,274.676,129.178,872.968,97.240,208.183,115.811
153.187,352.846,707.853,249.998,173.485,210.385,593.214,170.658,275.142,128.841,873.828,97.230,212.836,115.368
152.475,349.698,710.616,247.301,172.935,211.465,591.764,169.665,275.375,128.619,871.109,97.009,215.460,115.097
153.032,351.736,708.101,249.979,174.027,209.684,591.948,169.866,275.165,128.802,873.675,97.136,218.713,114.360
152.988,352.300,707.802,249.907,174.136,209.832,593.750,171.280,274.581,129.441,872.771,97.167,220.340,113.712
152.473,349.619,710.551,247.307,173.217,211.501,591.762,169.800,275.475,128.600,871.280,97.095,221.671,114.786
153.192,352.863,707.692,250.414,174.075,210.362,593.450,171.127,274.918,129.242,873.747,97.226,226.120,116.872
153.001,352.315,707.876,250.229,174.745,209.471,593.472,171.126,274.673,129.328,873.176,97.159,229.417,119.345
152.476,349.543,710.975,246.940,173.391,211.977,591.552,169.575,275.643,128.498,870.925,97.011,231.858,121.489
153.175,352.353,707.774,250.404,174.558,210.322,593.595,171.121,275.406,128.564,873.199,97.063,235.073,124.178
152.859,351.893,707.441,250.775,174.661,210.177,592.735,170.410,275.169,128.631,873.424,97.080,238.288,126.866
152.757,350.782,710.109,247.796,173.416,212.298,592.157,170.049,274.932,128.697,871.135,97.027,241.503,129.555
152.749,351.134,707.840,250.210,174.837,209.972,593.966,171.445,274.695,128.764,873.913,97.195,244.718,132.243
152.991,352.296,707.543,250.563,175.101,210.179,593.276,170.875,274.459,128.830,873.396,97.106,244.000,134.000
152.546,350.060,709.819,248.168,173.529,212.690,591.624,169.698,274.222,128.897,871.342,97.021,249.181,137.154
153.175,352.792,707.855,250.232,175.171,210.547,594.500,171.923,273.985,128.963,873.685,97.156,254.362,140.309
153.253,353.217,707.802,250.467,175.260,210.248,593.286,171.040,273.748,129.029,873.701,97.118,257.577,142.997
152.751,350.390,710.296,247.547,174.199,212.156,591.568,169.802,273.511,129.096,872.223,97.030,260.792,145.686
153.391,353.167,707.343,250.766,175.302,210.783,593.107,170.776,273.274,129.162,873.692,97.158,264.006,148.374
153.236,353.033,708.434,249.850,175.289,210.862,593.828,171.310,273.037,129.229,872.841,97.021,267.221,151.063
152.544,349.513,710.204,247.666,174.359,212.526,592.094,169.965,274.541,127.883,871.565,97.110,271.384,151.535
153.004,351.867,708.034,250.444,175.240,211.256,593.260,170.849,273.593,128.618,873.317,97.023,276.426,150.843
153.031,351.938,708.269,249.687,175.593,211.016,593.715,171.220,273.242,128.886,872.425,97.051,278.946,150.696
152.649,349.950,710.373,247.503,174.664,212.694,591.379,169.306,273.767,128.464,871.519,97.074,281.826,150.261
153.237,352.249,708.606,249.701,175.592,211.561,593.558,171.208,272.919,129.032,873.562,97.192,284.692,149.232
153.224,352.429,708.040,250.394,175.391,212.032,593.476,171.177,272.872,129.040,873.450,97.122,286.833,148.752
152.625,349.843,710.134,247.660,174.990,213.034,591.612,169.742,273.957,128.064,871.863,97.150,288.201,148.523
152.967,351.377,708.321,250.192,176.125,211.457,593.814,171.365,273.514,128.476,872.714,97.015,290.686,147.316
152.803,351.049,708.979,249.389,175.767,212.153,593.624,171.146,273.135,128.841,874.038,97.196,291.723,147.026
152.617,349.841,710.614,247.282,174.908,213.595,591.411,169.531,274.402,127.737,871.908,97.276,293.278,146.262
153.211,352.146,709.218,249.192,176.482,211.711,593.908,171.406,273.176,128.692,873.179,97.159,295.078,145.157
152.849,351.105,708.397,250.145,176.378,212.054,593.141,170.719,273.291,128.651,872.448,97.081,296.338,144.934
152.728,350.364,710.984,247.158,174.903,214.451,591.242,169.199,274.353,127.777,872.116,97.280,297.922,144.077
152.997,351.212,708.329,250.069,176.286,212.792,593.477,171.209,272.589,129.068,873.907,97.134,299.187,143.043
153.243,351.477,708.874,249.577,176.910,212.138,593.409,171.048,273.210,128.609,873.444,97.331,300.405,142.059
152.763,350.368,711.154,246.812,175.476,214.464,591.338,169.373,273.788,128.213,871.406,97.203,300.950,141.879
153.290,352.582,707.628,251.190,177.038,212.576,593.619,171.227,272.610,129.059,873.906,97.207,302.140,140.618
152.891,350.649,708.713,249.577,176.789,213.055,593.771,171.346,272.673,128.934,873.425,97.132,303.859,139.177
152.880,350.585,710.639,247.604,175.822,214.753,591.785,169.726,273.520,128.256,872.163,97.265,304.409,138.900
153.127,351.856,707.943,250.755,176.996,213.614,594.057,171.692,272.626,129.013,873.901,97.231,305.919,137.466
153.038,351.275,707.998,250.995,176.704,214.318,593.882,171.528,272.808,128.745,872.888,97.151,306.439,137.201
152.874,350.723,710.102,248.226,176.343,215.024,591.946,169.852,273.594,128.122,871.955,97.248,307.209,136.682
153.367,352.487,707.777,251.195,177.486,213.688,594.532,172.039,272.527,128.915,874.024,97.387,307.062,136.712
153.359,351.960,708.054,250.980,177.704,214.018,593.033,170.849,273.470,128.137,873.656,97.301,308.147,135.760
152.587,348.814,710.614,247.557,176.793,215.307,592.355,170.107,273.982,127.703,871.901,97.223,308.981,135.189
153.459,352.378,708.069,250.475,177.386,214.652,594.100,171.724,272.300,128.882,873.728,97.292,310.292,133.977
153.089,350.779,708.052,250.895,177.499,214.919,593.067,170.843,273.164,128.373,873.497,97.363,310.926,133.604
152.840,349.900,710.541,247.603,177.273,215.641,592.484,170.345,274.044,127.589,871.873,97.231,311.408,133.518
153.097,351.035,708.293,250.738,177.622,215.554,593.749,171.434,273.097,128.431,872.898,97.334,311.304,133.356
153.108,351.056,708.051,250.971,178.420,214.869,592.565,170.507,272.861,128.499,872.813,97.245,310.623,134.000
152.631,349.482,710.935,247.223,177.040,217.032,592.158,170.060,274.218,127.415,872.367,97.298,310.319,134.520
153.121,351.210,707.941,250.937,178.898,214.874,594.131,171.580,273.509,128.003,873.971,97.367,310.704,133.845
152.972,350.288,708.323,250.519,177.558,216.764,592.874,170.742,273.568,127.936,873.157,97.284,310.644,133.469
152.987,350.117,710.937,247.091,177.662,216.816,592.172,170.061,273.878,127.833,871.328,97.240,311.001,132.870
153.534,352.368,707.721,251.111,179.095,215.495,594.045,171.499,273.582,127.933,872.972,97.281,311.110,132.406
153.220,351.188,708.147,250.879,178.694,216.090,593.152,170.973,273.197,128.364,872.664,97.271,311.044,132.307
153.172,350.796,710.673,247.650,177.817,217.449,591.513,169.555,274.484,127.321,871.408,97.284,310.638,133.114
153.584,352.480,707.850,251.193,178.875,216.589,593.870,171.520,273.317,128.203,874.638,97.361,312.173,130.276
153.195,350.849,708.436,250.545,178.189,217.423,592.831,170.668,273.465,128.091,872.920,97.185,312.341,128.593
153.203,350.456,711.361,246.661,178.276,217.704,592.036,169.926,273.321,128.293,871.313,97.288,312.440,127.332
153.536,351.454,708.064,250.670,179.469,216.569,594.004,171.462,273.177,128.494,873.387,97.246,312.538,126.072
153.399,351.333,708.301,250.400,179.006,217.144,592.758,170.709,273.033,128.696,872.746,97.243,312.637,124.811
153.035,350.113,710.860,247.460,178.248,218.537,592.155,170.084,272.889,128.898,872.016,97.303,312.736,123.551
153.476,351.179,708.102,250.680,179.878,216.806,594.240,171.641,272.745,129.100,873.678,97.296,312.834,122.290
153.252,350.670,708.295,250.401,180.003,216.983,593.170,170.672,272.601,129.301,872.766,97.293,312.933,121.029
153.270,350.560,710.441,248.241,178.600,218.657,592.137,170.022,272.457,129.503,871.652,97.176,313.032,119.769
153.773,352.198,707.898,250.873,180.014,217.514,594.322,171.557,272.313,129.705,874.910,97.310,313.130,118.508
153.672,351.745,708.080,250.665,179.572,218.049,593.347,170.932,272.170,129.907,873.080,97.236,313.229,117.248
153.457,350.572,710.113,248.708,179.024,219.058,591.515,169.408,272.026,130.108,872.074,97.190,313.327,115.987
154.203,353.460,708.181,250.450,180.296,217.849,594.502,171.886,271.882,130.310,873.744,97.221,313.426,114.727
153.645,351.179,708.713,249.951,179.550,218.873,592.951,170.687,272.021,130.271,872.871,97.205,313.944,112.276
153.545,350.985,709.710,248.920,179.465,219.235,591.746,169.694,272.161,130.232,871.291,97.134,314.462,109.825
154.011,352.827,708.135,250.616,180.085,218.858,593.543,171.083,272.300,130.193,874.301,97.260,314.979,107.375
153.673,351.416,708.516,250.236,180.273,218.707,592.361,170.073,272.439,130.154,873.270,97.131,315.497,104.924
153.570,351.104,710.509,247.920,179.731,219.395,591.183,169.355,272.579,130.115,871.869,97.130,316.015,102.473
153.819,351.610,708.217,250.590,181.401,217.992,594.757,171.948,272.718,130.076,873.222,97.287,316.533,100.022
153.689,350.978,708.721,249.916,180.830,218.785,592.782,170.258,272.763,130.078,873.497,97.206,316.555,98.702
153.539,350.339,710.730,247.551,179.601,220.429,591.700,169.719,272.808,130.080,871.501,97.092,316.577,97.381
154.299,353.303,708.171,250.578,181.768,218.543,594.371,171.756,272.853,130.082,874.658,97.348,316.599,96.061
153.700,351.094,708.630,250.072,180.640,219.717,593.252,170.744,272.898,130.084,873.492,97.320,316.621,94.740
153.817,350.928,711.067,247.131,179.480,221.086,591.009,169.045,272.943,130.086,871.658,97.156,316.643,93.420
154.417,353.780,708.193,250.493,182.600,218.281,595.001,172.012,272.987,130.088,874.215,97.227,316.665,92.099
